date,iso_a3,currency_code,name,local_price,dollar_ex,dollar_price,USD_raw,EUR_raw,GBP_raw,JPY_raw,CNY_raw,GDP_bigmac,adj_price,USD_adjusted,EUR_adjusted,GBP_adjusted,JPY_adjusted,CNY_adjusted
2021-07-01,GTM,GTQ,Guatemala,26,7.7448,3.35709120958579,-0.31905,-0.33626,-0.29331,-0.05369,-0.02889,6351.24694615385,3.27312062373945,-0.00278,-0.15367,-0.07854,0.30897,0.04601
2021-07-01,HKG,HKD,Hong Kong,21,7.7729,2.70169434831273,-0.45199,-0.46584,-0.43127,-0.23843,-0.21847,84583.2282428571,5.32304328103414,-0.50652,-0.58119,-0.54401,-0.35226,-0.48238
2021-07-01,HND,HNL,Honduras,87,23.744,3.66408355795148,-0.25678,-0.27388,-0.22868,0.03285,0.05992,3338.52301333333,3.19417783144789,0.11531,-0.06318,0.03058,0.46398,0.16988
2021-07-01,HUN,HUF,Hungary,908,305.64505,2.97076625320777,-0.39741,-0.41128,-0.37463,-0.16259,-0.14064,26912.9300612996,3.81190104820541,-0.24227,-0.36353,-0.29983,-0.00539,-0.20519
2021-07-01,IDN,IDR,Indonesia,34000,14517.5,2.34200103323575,-0.52495,-0.53588,-0.50699,-0.33983,-0.32252,8287.3936057,3.32385372341893,-0.31493,-0.42457,-0.36698,-0.10077,-0.28141
2021-07-01,IND,INR,India,190,74.615,2.54640487837566,-0.48349,-0.49655,-0.46396,-0.28221,-0.2634,3689.2466091579,3.20336788689084,-0.22712,-0.34407,-0.28584,0.01449,-0.18931
2021-07-01,ISR,ILS,Israel,17,3.29205,5.16395558998193,0.04746,0.02097,0.08705,0.45564,0.49379,44607.56974,4.27555596514361,0.1743,-0.00338,0.08509,0.54141,0.23176
2021-07-01,JOR,JOD,Jordan,2.13,0.709,3.00423131170663,-0.39062,-0.40603,-0.36759,-0.15315,-0.13096,6571.15302347418,3.27888285093738,-0.10916,-0.24396,-0.17684,0.16932,-0.06558
2021-07-01,JPN,JPY,Japan,390,109.935,3.54755082548779,-0.28042,-0.29697,-0.25321,0,0.02621,54221.6692480769,4.5274754497895,-0.23816,-0.36009,-0.29604,0,-0.20089
2021-07-01,KOR,KRW,South Korea,4600,1150.35,3.99878297909332,-0.18889,-0.20939,-0.15822,0.1272,0.15674,40125.4480898196,4.15811035567337,-0.06498,-0.21462,-0.13601,0.22732,-0.01923
2021-07-01,KWT,KWD,Kuwait,1.25,0.3008,4.15558510638298,-0.15708,-0.17648,-0.12522,0.1714,0.2021,27799.670512,3.83513642216502,0.05352,-0.11509,-0.02652,0.38286,0.10506
2021-07-01,LBN,LBP,Lebanon,37000,22000,1.68181818181818,-0.65886,-0.66749,-0.64596,-0.52592,-0.5135,,,,,,,
2021-07-01,LKA,LKR,Sri Lanka,700,199.5,3.50877192982456,-0.28828,-0.30466,-0.26138,-0.01093,0.01499,5035.4664547,3.23864305846818,0.05337,-0.10602,-0.02665,0.38267,0.10491
2021-07-01,MDA,MDL,Moldova,52,17.98,2.89210233592881,-0.41337,-0.42687,-0.39119,-0.18476,-0.16339,7189.2575425,3.29507912306452,-0.14663,-0.27575,-0.21146,0.12015,-0.10488
2021-07-01,MEX,MXN,Mexico,64,20.13525,3.17850535751977,-0.35527,-0.37157,-0.3309,-0.10403,-0.08055,14468.922349375,3.48582911530271,-0.11344,-0.25533,-0.1808,0.16371,-0.07007
2021-07-01,MYS,MYR,Malaysia,9.99,4.2245,2.36477689667416,-0.52033,-0.53137,-0.5022,-0.33341,-0.31594,21574.1236506507,3.6720076178883,-0.37385,-0.4686,-0.42142,-0.17811,-0.34322
2021-07-01,NIC,NIO,Nicaragua,128,35.2063,3.63571292637965,-0.26253,-0.2795,-0.23465,0.02485,0.05171,2581.35404695312,3.17433763573948,0.11359,-0.05491,0.02899,0.46172,0.16808
2021-07-01,NOR,NOK,Norway,57,9.0444,6.30224227146079,0.27835,0.24603,0.32667,0.77651,0.82306,55602.4973829825,4.56365746681956,0.34268,0.1278,0.24067,0.76242,0.40837
2021-07-01,NZL,NZD,New Zealand,6.9,1.448750453,4.76272499912723,-0.03393,-0.05835,0.00259,0.34254,0.37772,45441.4247536232,4.29740557520068,0.07755,-0.0949,-0.00431,0.41441,0.13027
2021-07-01,OMN,OMR,Oman,1.15,0.38505,2.98662511362161,-0.39419,-0.40813,-0.37129,-0.15812,-0.13605,28147.4920434783,3.84425043444305,-0.24463,-0.35893,-0.30202,-0.00849,-0.20767
2021-07-01,PAK,PKR,Pakistan,580,161.1,3.60024829298572,-0.26973,-0.28819,-0.24212,0.01485,0.04145,1851.601342,3.15521583185173,0.10941,-0.06814,0.02513,0.45623,0.16369
2021-07-01,PER,PEN,Peru,12.9,3.9511,3.26491356837337,-0.33775,-0.35298,-0.31271,-0.07967,-0.05555,8442.96322093023,3.32793013403465,-0.04613,-0.19047,-0.1186,0.25206,0.00054
2021-07-01,PHL,PHP,Philippines,142,50.35,2.82025819265144,-0.42794,-0.4424,-0.40631,-0.20501,-0.18418,5729.96547788732,3.25684110560317,-0.15806,-0.2928,-0.22202,0.10515,-0.11686
2021-07-01,POL,PLN,Poland,13.43,3.90685,3.43755199201403,-0.30273,-0.31877,-0.27637,-0.03101,-0.00561,22607.3420506329,3.69908117237269,-0.09646,-0.23318,-0.16511,0.186,-0.05226
2021-07-01,QAT,QAR,Qatar,13,3.641,3.57044767920901,-0.27577,-0.29408,-0.24839,0.00645,0.03283,70348.6338623077,4.95005237559586,-0.2987,-0.41094,-0.35198,-0.07946,-0.26439
2021-07-01,ROU,RON,Romania,10.6,4.1877,2.53122238937842,-0.48657,-0.49838,-0.46716,-0.28649,-0.26779,25669.0844858491,3.7793084027805,-0.34881,-0.44734,-0.39828,-0.14524,-0.31695
2021-07-01,RUS,RUB,Russia,135,74.53,1.81135113377164,-0.63259,-0.64188,-0.6187,-0.48941,-0.47603,26843.6045225185,3.81008450220567,-0.53777,-0.61175,-0.57289,-0.39327,-0.51515
2021-07-01,SAU,SAR,Saudi Arabia,14,3.7507,3.73263657450609,-0.24287,-0.26029,-0.21425,0.05217,0.07975,30730.7197514286,3.91193908197193,-0.07229,-0.21266,-0.14277,0.21773,-0.0269
2021-07-01,SGP,SGD,Singapore,5.9,1.36825,4.31207747122236,-0.12534,-0.14745,-0.09227,0.21551,0.24736,70865.2664118644,4.96358976466972,-0.15534,-0.29052,-0.21951,0.10871,-0.11402
2021-07-01,SWE,SEK,Sweden,54,8.7165,6.19514713474445,0.25662,0.22485,0.30413,0.74632,0.79208,44318.9887422222,4.26799424018146,0.4113,0.18543,0.30408,0.85249,0.48034
2021-07-01,THA,THB,Thailand,128,32.81,3.90124961901859,-0.20867,-0.22688,-0.17876,0.0997,0.12852,8641.89972117188,3.33314289271018,0.13799,-0.0342,0.05154,0.49375,0.19367
2021-07-01,TUR,TRY,Turkey,19.99,8.55725,2.33603085103275,-0.52616,-0.53814,-0.50825,-0.34151,-0.32425,14890.981887944,3.49688839561875,-0.35049,-0.45444,-0.39983,-0.14744,-0.31871
2021-07-01,TWN,TWD,Taiwan,72,28.0475,2.56707371423478,-0.4793,-0.49246,-0.45961,-0.27638,-0.25742,57875.1905088889,4.62320913679714,-0.46014,-0.54654,-0.50115,-0.29137,-0.43372
2021-07-01,UKR,UAH,Ukraine,65,27.22,2.38795003673769,-0.51563,-0.52677,-0.49732,-0.32687,-0.30923,7731.39748815385,3.30928488571555,-0.29841,-0.40457,-0.35171,-0.07909,-0.26409
2021-07-01,URY,UYU,Uruguay,225,44,5.11363636363636,0.03725,0.01102,0.07646,0.44146,0.47923,13992.1471834222,3.47333611437237,0.43144,0.20235,0.32269,0.87893,0.50147
2021-07-01,USA,USD,United States,4.93,1,4.93,0,-0.02301,0.0378,0.38969,0.42611,64367.435,4.79332625333227,0,-0.15131,-0.07597,0.31262,0.04893
2021-07-01,VEN,VES,Venezuela,16020000,3613989.071,4.43277488815627,-0.10086,-0.12155,-0.06687,0.24953,0.28228,,,,,,,
2021-07-01,VNM,VND,Vietnam,69000,23028.5,2.99628720932757,-0.39223,-0.4076,-0.36926,-0.15539,-0.13326,5890.0351299887,3.2610354312632,-0.10666,-0.24183,-0.17453,0.17261,-0.06295
2021-07-01,ZAF,ZAR,South Africa,33.5,14.6625,2.2847399829497,-0.53656,-0.54723,-0.51904,-0.35597,-0.33909,13743.355260597,3.46681698765337,-0.35924,-0.45619,-0.40792,-0.15893,-0.32789
2022-01-01,ARE,AED,United Arab Emirates,17,3.67305,4.62830617606621,-0.08169,-0.05087,-0.03908,0.36743,0.20741,47295.3531811765,4.18836580680002,0.02906,-0.09306,-0.03729,0.43423,0.01972
2022-01-01,AUS,AUD,Australia,6.4,1.419345682,4.50911999885874,-0.10533,-0.08995,-0.06382,0.33221,0.17632,67383.6856875,4.61650100450844,-0.09041,-0.19836,-0.14906,0.26772,-0.09867
2022-01-01,AZE,AZN,Azerbaijan,4.5,1.699,2.64861683343143,-0.47448,-0.45684,-0.4501,-0.21747,-0.30904,10411.58384,3.40227567840606,-0.27504,-0.34184,-0.32178,0.0104,-0.28162
2022-01-01,BHR,BHD,Bahrain,1.5,0.377,3.97877984084881,-0.21056,-0.19699,-0.17393,0.17553,0.03796,32994.49776,3.88357696674983,-0.04592,-0.15915,-0.10744,0.32972,-0.05459
2022-01-01,BRA,BRL,Brazil,22.9,5.31,4.31261770244821,-0.14432,-0.11561,-0.10462,0.27416,0.12505,9818.10663406114,3.38962711831179,0.18482,0.07564,0.10843,0.65132,0.17407
2022-01-01,CAN,CAD,Canada,6.77,1.2718,5.32316401949992,0.05618,0.09163,0.10519,0.57272,0.38868,49025.9165849335,4.22524866428862,0.17323,0.06512,0.09758,0.63516,0.16258
2022-01-01,CHE,CHF,Switzerland,6.5,0.93105,6.98136512539606,0.38519,0.409,0.44946,1.06264,0.82126,66399.2256738462,4.59551957250312,0.41472,0.28435,0.3235,0.97173,0.40188
2022-01-01,CHL,CLP,Chile,3100,798.6,3.88179313799149,-0.2298,-0.21656,-0.19407,0.14687,0.01266,19792.3686164129,3.6022048733079,0.00353,-0.11557,-0.06118,0.39864,-0.00558
2022-01-01,CHN,CNY,China,24.4,6.36535,3.83325347388596,-0.23943,-0.21391,-0.20415,0.13253,0,16746.8948557377,3.5372978179198,0.00916,-0.08383,-0.05591,0.4065,0
2022-01-01,COL,COP,Colombia,12950,3941.995,3.2851386163605,-0.34819,-0.33698,-0.31794,-0.02941,-0.14299,9092.35697993514,3.37415948447218,-0.09332,-0.20092,-0.15178,0.26366,-0.10155
2022-01-01,CRI,CRC,Costa Rica,2650,642.585,4.12396803535719,-0.18175,-0.15429,-0.14379,0.21842,0.07584,14806.1940026264,3.49593637872727,0.09854,-0.00269,0.02771,0.53107,0.08857
2022-01-01,CZE,CZK,Czech Republic,89,21.6802,4.10512818147434,-0.18549,-0.17149,-0.1477,0.21285,0.07093,32893.5511092135,3.88142552813346,-0.01508,-0.13197,-0.07859,0.37271,-0.02402
2022-01-01,DNK,DKK,Denmark,32,6.6373,4.82123755141398,-0.04341,-0.0113,0.00098,0.42443,0.25774,68787.190395,4.64641338102058,-0.03371,-0.12276,-0.09602,0.34674,-0.04249
2022-01-01,EGY,EGP,Egypt,42.5,15.71,2.70528325907066,-0.46324,-0.45401,-0.43833,-0.20073,-0.29426,7739.13096847059,3.34531867920474,-0.24692,-0.33629,-0.29548,0.04959,-0.25376
2022-01-01,EUZ,EUR,Euro area,4.42,0.89206066,4.95482000069368,-0.0169,0.01609,0.02871,0.4639,0.29259,41580.3989243589,4.06656510134739,0.13466,0.0301,0.0615,0.5814,0.12436
2022-01-01,FRA,EUR,France,4.35,0.89206066,4.87635000068269,-0.03247,-0.01584,0.01242,0.44071,0.27212,44210.861462069,4.12262717610111,0.1015,-0.02922,0.03048,0.5352,0.0915
2022-01-01,GBR,GBP,Britain,3.59,0.745350874,4.81652349950823,-0.04434,-0.02791,0,0.42304,0.25651,47661.0127019499,4.19615897286649,0.06892,-0.05793,0,0.48979,0.05922
2022-01-01,GTM,GTQ,Guatemala,26,7.6898,3.38110223933002,-0.32915,-0.30663,-0.29802,-0.00106,-0.11795,7060.17951692308,3.33084843814062,-0.0547,-0.14181,-0.11566,0.31749,-0.06328
2022-01-01,HKG,HKD,Hong Kong,22,7.79755,2.82139902918224,-0.4402,-0.42141,-0.41423,-0.16642,-0.26397,88769.3768181818,5.07228632653472,-0.482,-0.52974,-0.5154,-0.27806,-0.48671
2022-01-01,HND,HNL,Honduras,89,24.61415,3.61580635528751,-0.28258,-0.27024,-0.24929,0.06829,-0.05673,3829.91706606742,3.26200304977342,0.03225,-0.09025,-0.03431,0.43868,0.02288
2022-01-01,HUN,HUF,Hungary,982,317.51115,3.09280477236784,-0.38635,-0.3758,-0.35788,-0.08623,-0.19316,29114.0341808554,3.80087408232005,-0.24224,-0.33217,-0.2911,0.05612,-0.24912
2022-01-01,IDN,IDR,Indonesia,34000,14382,2.36406619385343,-0.53094,-0.52288,-0.50918,-0.30154,-0.38327,9243.59082577412,3.37738267546965,-0.34816,-0.42551,-0.39019,-0.09151,-0.35407
2022-01-01,IND,INR,India,190,74.6225,2.54614894971356,-0.49481,-0.47786,-0.47137,-0.24774,-0.33577,4447.05999536842,3.27515598867303,-0.27604,-0.34275,-0.32272,0.00901,-0.28261
2022-01-01,ISR,ILS,Israel,17,3.17775,5.349697112737,0.06145,0.09707,0.1107,0.58056,0.3956,50064.7154823529,4.2473882008174,0.17293,0.06485,0.0973,0.63474,0.16228
2022-01-01,JOR,JOD,Jordan,2.12,0.709,2.9901269393512,-0.40672,-0.38681,-0.37919,-0.11657,-0.21995,7009.54403773585,3.32976926290862,-0.16374,-0.2408,-0.21766,0.16552,-0.17133
2022-01-01,JPN,JPY,Japan,390,115.225,3.38468214363202,-0.32844,-0.31689,-0.29728,0,-0.11702,56896.6431987692,4.39299454831672,-0.2825,-0.36765,-0.32876,0,-0.28901
2022-01-01,KOR,KRW,South Korea,4600,1205.5,3.81584404811282,-0.24289,-0.21748,-0.20776,0.12739,-0.00454,44025.3873754435,4.11867423552119,-0.13722,-0.23962,-0.19286,0.20247,-0.14506
2022-01-01,KWT,KWD,Kuwait,1.25,0.3029,4.12677451304061,-0.1812,-0.16712,-0.1432,0.21925,0.07657,36191.79648,3.95171981131839,-0.0275,-0.14291,-0.09021,0.3554,-0.03633
2022-01-01,LBN,LBP,Lebanon,70000,21500,3.25581395348837,-0.35401,-0.33233,-0.32403,-0.03807,-0.15064,,,,,,,
2022-01-01,LKA,LKR,Sri Lanka,840,202.41,4.14999258929895,-0.17659,-0.16243,-0.13838,0.22611,0.08263,4766.25501,3.2819588739127,0.17755,0.06904,0.10162,0.64118,0.16686
2022-01-01,MDA,MDL,Moldova,52,18,2.88888888888889,-0.42681,-0.41695,-0.40021,-0.14648,-0.24636,9069.38104153846,3.37366980679859,-0.20257,-0.27605,-0.25399,0.1114,-0.20981
2022-01-01,MEX,MXN,Mexico,69,20.649,3.34156617753886,-0.33699,-0.31474,-0.30623,-0.01274,-0.12827,15074.4791582609,3.50165424097958,-0.11133,-0.21679,-0.16863,0.23857,-0.1194
2022-01-01,MYS,MYR,Malaysia,9.99,4.1855,2.38681161151595,-0.52643,-0.51828,-0.50445,-0.29482,-0.37734,23987.7982702703,3.69162051314563,-0.3979,-0.45339,-0.43673,-0.16084,-0.40337
2022-01-01,NIC,NIO,Nicaragua,134,35.455,3.77943872514455,-0.25011,-0.23722,-0.21532,0.11663,-0.01404,2861.5755438806,3.24136514521264,0.08584,-0.01422,0.01582,0.51336,0.07598
2022-01-01,NOR,NOK,Norway,57,8.91605,6.39296549480992,0.26845,0.31101,0.3273,0.88879,0.66776,70602.9033978947,4.68511100040891,0.27071,0.11991,0.18878,0.77103,0.25918
2022-01-01,NZL,NZD,New Zealand,7,1.52264941,4.59724999991955,-0.08785,-0.05724,-0.04553,0.35825,0.19931,49722.71616,4.24009929580522,0.00969,-0.11014,-0.05542,0.40723,0.00052
2022-01-01,OMN,OMR,Oman,1.15,0.385,2.98701298701299,-0.40734,-0.39715,-0.37984,-0.11749,-0.22076,33115.8765913044,3.88616386886934,-0.28422,-0.35018,-0.33037,-0.00239,-0.29072
2022-01-01,PAK,PKR,Pakistan,590,176.52,3.34239746204396,-0.33683,-0.31457,-0.30606,-0.01249,-0.12805,2142.8359480678,3.22604691415203,-0.03517,-0.14967,-0.09738,0.34471,-0.04393
2022-01-01,PER,PEN,Peru,12.9,3.83735,3.36169491967113,-0.333,-0.32153,-0.30205,-0.00679,-0.12302,10381.8077023256,3.40164107060145,-0.07969,-0.1645,-0.13903,0.28266,-0.08804
2022-01-01,PHL,PHP,Philippines,142,50.975,2.78567925453654,-0.44729,-0.42874,-0.42164,-0.17697,-0.27329,6251.72570873239,3.31361816126727,-0.21712,-0.31003,-0.2676,0.09112,-0.22423
2022-01-01,POL,PLN,Poland,14.08,4.094,3.43917928676111,-0.31762,-0.30589,-0.28596,0.0161,-0.1028,24891.2928409091,3.71087635862246,-0.13694,-0.21647,-0.19259,0.20288,-0.14477
2022-01-01,QAT,QAR,Qatar,13,3.641,3.57044767920901,-0.29158,-0.2678,-0.25871,0.05488,-0.06856,92293.6857230769,5.14739861817504,-0.35405,-0.43071,-0.3957,-0.09972,-0.35991
2022-01-01,ROU,RON,Romania,10.6,4.4119,2.40259298714839,-0.5233,-0.5151,-0.50118,-0.29016,-0.37322,29444.2505660377,3.80791186195219,-0.41243,-0.46658,-0.45032,-0.18109,-0.41777
2022-01-01,RUS,RUB,Russia,135,77.4175,1.74379177834469,-0.65401,-0.6424,-0.63796,-0.4848,-0.54509,34750.785216,3.92100807144558,-0.58585,-0.635,-0.61255,-0.42278,-0.58961
2022-01-01,SAU,SAR,Saudi Arabia,15,3.7519,3.99797435965777,-0.20675,-0.19311,-0.16995,0.1812,0.04297,35779.068864,3.94292350035429,-0.05575,-0.14276,-0.11664,0.31603,-0.06432
2022-01-01,SGP,SGD,Singapore,5.9,1.35215,4.36342121806013,-0.13424,-0.10519,-0.09407,0.28917,0.13831,91354.8221694915,5.12738896665175,-0.20751,-0.30156,-0.25861,0.10452,-0.2147
2022-01-01,SWE,SEK,Sweden,54,9.3341,5.78523906964785,0.14786,0.18639,0.20112,0.70924,0.50922,48991.84612,4.2245225330761,0.27529,0.12394,0.19306,0.77741,0.26371
2022-01-01,THA,THB,Thailand,128,33.295,3.84442108424688,-0.23722,-0.2241,-0.20183,0.13583,0.00291,9112.492738125,3.37458863043593,0.0609,-0.03686,-0.0075,0.47861,0.05127
2022-01-01,TUR,TRY,Turkey,24.99,13.4155,1.86277067571093,-0.6304,-0.618,-0.61325,-0.44965,-0.51405,17281.8084705882,3.54869823386667,-0.51117,-0.56919,-0.54269,-0.31871,-0.51561
2022-01-01,TWN,TWD,Taiwan,75,27.814,2.69648378514417,-0.46498,-0.44703,-0.44016,-0.20333,-0.29655,62278.0563552,4.50768661571225,-0.44293,-0.50904,-0.47885,-0.2236,-0.44799
2022-01-01,UKR,UAH,Ukraine,69,28.3673,2.43237812551776,-0.51739,-0.50909,-0.49499,-0.28136,-0.36545,9711.49528695652,3.38735495011882,-0.33129,-0.39291,-0.37441,-0.06801,-0.33736
2022-01-01,URY,UYU,Uruguay,239,44.0355,5.4274392251706,0.07687,0.11301,0.12684,0.60353,0.41588,15750.7650045188,3.51606767098448,0.43748,0.26689,0.34479,1.00346,0.42443
2022-01-01,USA,USD,United States,5.04,1,5.04,0,0.01719,0.0464,0.48906,0.31481,70995.794,4.69348453243588,0,-0.09215,-0.06448,0.39373,-0.00908
2022-01-01,VEN,VES,Venezuela,23,4.5435,5.06217673599648,0.0044,0.02167,0.051,0.49561,0.3206,,,,,,,
2022-01-01,VNM,VND,Vietnam,69000,22650,3.04635761589404,-0.39556,-0.37528,-0.36752,-0.09996,-0.20528,6293.56060353391,3.3145097729006,-0.14409,-0.22296,-0.19928,0.1929,-0.15186
2022-01-01,ZAF,ZAR,South Africa,39.9,15.47,2.57918552036199,-0.48826,-0.47946,-0.46451,-0.23798,-0.32715,13040.0496,3.45829519657529,-0.30548,-0.36948,-0.35026,-0.03203,-0.31178
2022-07-01,ARE,AED,United Arab Emirates,18,3.67305,4.9005594805407,-0.04844,0.02843,0.10373,0.73235,0.37774,45642.7267527778,4.10833454144814,0.05538,0.00072,0.11199,0.8255,0.21029
2022-07-01,AUS,AUD,Australia,6.7,1.44843568945539,4.62567999999999,-0.10181,-0.02925,0.04182,0.63518,0.30046,65771.3302611941,4.46417818030042,-0.08323,-0.12684,-0.03405,0.58575,0.05134
2022-07-01,AZE,AZN,Azerbaijan,4.7,1.69825,2.76755483586044,-0.46261,-0.42538,-0.37668,-0.02167,-0.22193,10186.1050106383,3.48151443955402,-0.29668,-0.3331,-0.25895,0.21655,-0.19344
2022-07-01,BHR,BHD,Bahrain,1.6,0.377,4.24403183023873,-0.17592,-0.10935,-0.04414,0.50027,0.19317,31607.45228125,3.86021185682421,-0.02726,-0.07354,0.02491,0.68255,0.11552
2022-07-01,BRA,BRL,Brazil,22.9,5.39175,4.24722956368526,-0.1753,-0.11816,-0.04342,0.5014,0.19406,10032.3907074236,3.47879700031505,0.0802,0.02426,0.13814,0.86843,0.23876
2022-07-01,CAN,CAD,Canada,5.88,1.28915,4.56114494046465,-0.11434,-0.05298,0.02728,0.61236,0.28232,57678.4733928572,4.32110856121157,-0.06609,-0.11446,-0.01599,0.6154,0.071
2022-07-01,CHE,CHF,Switzerland,6.5,0.96845,6.71175589860086,0.30325,0.40853,0.51165,1.37261,0.88694,67848.4151230769,4.50089793759249,0.31936,0.25103,0.39013,1.28212,0.51303
2022-07-01,CHL,CLP,Chile,3400,928.435,3.66207650508652,-0.28892,-0.23148,-0.17521,0.29454,0.02955,18439.8438936176,3.62742821231167,-0.10678,-0.14928,-0.05887,0.545,0.02433
2022-07-01,CHN,CNY,China,24,6.74735,3.55695198855847,-0.30933,-0.26148,-0.19889,0.25738,0,17397.6091895833,3.60900305979344,-0.128,-0.17316,-0.08122,0.50831,0
2022-07-01,COL,COP,Colombia,14950,4295.1,3.48071057716933,-0.32413,-0.26954,-0.21606,0.23043,-0.02143,8047.88472002341,3.44371389921539,-0.10573,-0.14827,-0.05776,0.54683,0.02553
2022-07-01,CRI,CRC,Costa Rica,2650,678.105,3.9079493588751,-0.24117,-0.1886,-0.11983,0.38146,0.09868,15129.3450622075,3.56890353870018,-0.03118,-0.08136,0.02078,0.67577,0.11102
2022-07-01,CZE,CZK,Czech Republic,95,23.92,3.97157190635452,-0.22882,-0.16653,-0.1055,0.40395,0.11657,31488.6364889474,3.85811137112144,-0.08922,-0.13254,-0.04036,0.57539,0.04447
2022-07-01,EGY,EGP,Egypt,46,18.945,2.42808128793877,-0.52853,-0.49586,-0.45314,-0.14167,-0.31737,7306.34183369565,3.43060452881493,-0.37379,-0.40622,-0.3402,0.08316,-0.28187
2022-07-01,EUZ,EUR,Euro area,4.65,0.975849999999997,4.76507659988729,-0.07474,0,0.07321,0.68445,0.33965,40386.3552105812,4.01540974535125,0.04995,0,0.10627,0.81611,0.20406
2022-07-01,FRA,EUR,France,4.7,0.975849999999997,4.81631398268178,-0.06479,0,0.08475,0.70257,0.35406,41811.6271489362,4.04060642393286,0.05462,0,0.11119,0.82419,0.20942
2022-07-01,GBR,GBP,Britain,3.69,0.831079999999998,4.44000577561728,-0.13786,-0.06822,0,0.56954,0.24826,47381.416598916,4.13907198040791,-0.05091,-0.09606,0,0.64165,0.0884
2022-07-01,GTM,GTQ,Guatemala,26,7.7279,3.36443276957518,-0.34671,-0.29394,-0.24225,0.18933,-0.05412,7214.27073653846,3.42897684936703,-0.13189,-0.17319,-0.08533,0.50158,-0.00446
2022-07-01,HKG,HKD,Hong Kong,21,7.84995,2.67517627500812,-0.48055,-0.43859,-0.39748,-0.05433,-0.2479,95026.175297619,4.98136013519701,-0.52485,-0.54745,-0.49936,-0.17813,-0.4551
2022-07-01,HND,HNL,Honduras,89,24.615,3.61568149502336,-0.29793,-0.24928,-0.18566,0.27814,0.01651,3913.5065258427,3.37062426930671,-0.05091,-0.10006,0,0.64165,0.0884
2022-07-01,HUN,HUF,Hungary,1030,389.04615,2.64750081706245,-0.48592,-0.45031,-0.40372,-0.06411,-0.25568,28363.07695,3.80285614791018,-0.38404,-0.41594,-0.351,0.06544,-0.29362
2022-07-01,IDN,IDR,Indonesia,35000,14977.5,2.33683859122016,-0.54624,-0.51481,-0.47369,-0.17393,-0.34302,9175.46912467714,3.46364790693219,-0.40307,-0.43399,-0.37105,0.03251,-0.31545
2022-07-01,IND,INR,India,191,79.9513,2.38895427591546,-0.53613,-0.49865,-0.46195,-0.1555,-0.32837,4520.32764633508,3.38135196015511,-0.37491,-0.40464,-0.34138,0.08123,-0.28315
2022-07-01,ISR,ILS,Israel,17,3.43745,4.94552648038517,-0.0397,0.03787,0.11386,0.74824,0.39038,51157.3977647059,4.20582568628276,0.04037,-0.00912,0.09618,0.79954,0.19308
2022-07-01,JOR,JOD,Jordan,2.3,0.71015,3.23875237625854,-0.37112,-0.32031,-0.27055,0.1449,-0.08946,6601.9842826087,3.4181525395884,-0.16167,-0.20155,-0.11671,0.45006,-0.03862
2022-07-01,JPN,JPY,Japan,390,137.865,2.82885431400283,-0.45071,-0.41265,-0.36287,0,-0.2047,58138.4350146154,4.32923999552346,-0.42187,-0.45181,-0.39086,0,-0.33701
2022-07-01,KOR,KRW,South Korea,4600,1313.45,3.50222695953405,-0.31996,-0.27284,-0.21121,0.23804,-0.01539,44986.2589253044,4.09672917099013,-0.24363,-0.27961,-0.20306,0.3083,-0.13261
2022-07-01,KWT,KWD,Kuwait,1.3,0.3074,4.22901756668835,-0.17883,-0.12194,-0.04752,0.49496,0.18894,35559.3238461538,3.9300750421835,-0.04794,-0.09724,0.00313,0.6468,0.09181
2022-07-01,LBN,LBP,Lebanon,130000,25600,5.078125,-0.01396,0.0657,0.14372,0.79512,0.42766,,,,,,,
2022-07-01,LKA,LKR,Sri Lanka,1340,360,3.72222222222222,-0.27724,-0.21885,-0.16166,0.31581,0.04646,3053.01160466418,3.35541200463877,-0.01851,-0.06935,0.03413,0.69769,0.12555
2022-07-01,MDA,MDL,Moldova,60,19.298,3.10913047984247,-0.39629,-0.35446,-0.29975,0.09908,-0.1259,8031.6806975,3.44342743630522,-0.20113,-0.23913,-0.15828,0.38181,-0.08387
2022-07-01,MEX,MXN,Mexico,70,20.4125,3.42927127985303,-0.33412,-0.28033,-0.22764,0.21225,-0.0359,15183.4358528571,3.5698597830698,-0.15008,-0.1941,-0.10449,0.47012,-0.02532
2022-07-01,MYS,MYR,Malaysia,10.9,4.45,2.44943820224719,-0.52438,-0.49143,-0.44833,-0.13412,-0.31137,22464.9817844037,3.69858663685616,-0.41405,-0.44193,-0.38262,0.01352,-0.32805
2022-07-01,NIC,NIO,Nicaragua,139,35.89,3.87294511005851,-0.24797,-0.19587,-0.12772,0.36909,0.08884,2818.84961007194,3.35127237040126,0.02249,-0.02615,0.07734,0.76861,0.17258
2022-07-01,NOR,NOK,Norway,62,9.89765,6.26411319858754,0.21633,0.31459,0.41083,1.21436,0.76109,66325.7881862903,4.47398016808235,0.23878,0.17462,0.30522,1.14273,0.42061
2022-07-01,NZL,NZD,New Zealand,7.1,1.60372063186593,4.427205,-0.14035,-0.07091,-0.00288,0.56502,0.24466,50092.3294647887,4.18699686990162,-0.06448,-0.11293,-0.0143,0.61818,0.07284
2022-07-01,OMN,OMR,Oman,1.42,0.385,3.68831168831169,-0.28382,-0.2342,-0.1693,0.30382,0.03693,27404.5354225352,3.78591056572007,-0.13804,-0.17905,-0.09181,0.49093,-0.01152
